"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","교육청금액","교육청비율","자치단체금액","자치단체비율","보호자금액","보호자비율","기타금액","기타비율","금액계","비율계"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000710","동덕여자중학교","03","사립","N","","213733","55","174953","45","0","0","","0","388686","100"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000711","반포중학교","03","공립","N","","429393","56.7","313046","41.3","0","0","","2","757443","100"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000712","방배중학교","03","공립","N","","317374","58.2","227642","41.8","0","0","","0","545016","100"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000713","봉은중학교","03","공립","N","","412065","70","176599","30","0","0","","0","588664","100"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000714","서문여자중학교","03","사립","N","","187543","50","187543","50","0","0","","0","375086","100"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000715","서운중학교","03","공립","N","","470103","52.3","427989","47.7","0","0","","0","898092","100"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000716","서일중학교","03","공립","N","","447244","51.9","414272","48.1","0","0","","0","861516","100"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000717","서초중학교","03","공립","N","","335555","56.1","262787","43.9","0","0","","0","598342","100"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000718","세화여자중학교","03","사립","N","","713710","100","0","0","0","0","","0","713710","100"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000719","수서중학교","03","공립","N","","240785","52","194802","42.1","24082","5.2","","0.7","463045","100"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000720","숙명여자중학교","03","사립","N","","388047","53.4","338332","46.6","0","0","","0","726379","100"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000721","신구중학교","03","공립","N","","288202","50","115281","20","0","0","","30","576404","100"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000722","신동중학교","03","공립","N","","398615","55.2","323313","44.8","0","0","","0","721928","100"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000723","신반포중학교","03","공립","N","","326233","53.5","283336","46.5","0","0","","0","609569","100"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000724","신사중학교","03","공립","N","","230342","55","188449","45","0","0","","0","418791","100"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000725","언남중학교","03","공립","N","","198334","50","198334","50","0","0","","0","396668","100"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000726","언북중학교","03","공립","N","","187686","55.4","151187","44.6","0","0","","0","338873","100"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000727","언주중학교","03","공립","N","","423897","52.9","377324","47.1","0","0","","0","801221","100"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000728","역삼중학교","03","공립","N","","453056","50","452461","50","0","0","","0","905517","100"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000729","영동중학교","03","공립","N","","397776","54.5","332108","45.5","0","0","","0","729884","100"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000730","원촌중학교","03","공립","N","","613211","59.9","410794","40.1","0","0","","0","1024005","100"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000731","은성중학교","03","사립","N","","171995","50","171995","50","0","0","","0","343990","100"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000732","이수중학교","03","공립","N","","207931","50.9","200720","49.1","0","0","","0","408651","100"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000733","중동중학교","03","사립","N","","325735","56.4","251371","43.6","0","0","","0","577106","100"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000734","진선여자중학교","03","사립","N","","377125","50","226275","30","0","0","","20","754250","100"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000735","청담중학교","03","공립","N","","165540","45.6","165540","45.6","32058","8.8","","0","363138","100"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000736","휘문중학교","03","사립","N","","719993","100","0","0","0","0","","0","719993","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000856","가락중학교","03","공립","N","","275842","51.1","264322","48.9","0","0","","0","540164","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000857","가원중학교","03","공립","N","","262987","58.6","185618","41.4","0","0","","0","448605","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000858","강일중학교","03","공립","N","","243018","50","243017","50","0","0","","0","486035","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000859","거원중학교","03","공립","N","","170274","50","170274","50","0","0","","0","340548","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000860","고덕중학교","03","공립","N","","144343","51.6","135438","48.4","0","0","","0","279781","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000861","동북중학교","03","사립","N","","376214","91.7","0","0","0","0","","8.3","410295","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000862","동신중학교","03","사립","N","","153728","50","61494","20","0","0","","30","307462","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000863","둔촌중학교","03","공립","N","","208386","58.8","146294","41.2","0","0","","0","354680","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000864","명일중학교","03","공립","N","","560743","67.7","267759","32.3","0","0","","0","828502","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000865","문정중학교","03","공립","N","","262595","50","262594","50","0","0","","0","525189","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000866","방산중학교","03","공립","N","","240936","54.3","202712","45.7","0","0","","0","443648","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000867","방이중학교","03","공립","N","","232950","55.3","188076","44.7","0","0","","0","421026","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000868","배명중학교","03","사립","N","","165718","50","165718","50","0","0","","0","331436","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000869","배재중학교","03","사립","N","","244611","50","244617","50","0","0","","0","489228","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000870","보성중학교","03","사립","N","","342265","87.2","50462","12.8","0","0","","0","392727","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000871","보인중학교","03","사립","N","","306928","100","0","0","0","0","","0","306928","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000872","상일중학교","03","사립","N","","62997","100","0","0","0","0","","0","62997","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000873","석촌중학교","03","공립","N","","286328","60.2","189584","39.8","0","0","","0","475912","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000874","성내중학교","03","공립","N","","331035","56.2","258096","43.8","0","0","","0","589131","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000875","성덕여자중학교","03","사립","N","","159014","50","159014","50","0","0","","0","318028","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000876","세륜중학교","03","공립","N","","248317","54.5","207174","45.5","0","0","","0","455491","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000877","송파중학교","03","공립","N","","504861","52.6","454914","47.4","0","0","","0","959775","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000878","신명중학교","03","공립","N","","283108","53.2","248654","46.8","0","0","","0","531762","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000879","신암중학교","03","공립","N","","318444","51.9","284772","46.4","0","0","","1.6","613321","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000880","신천중학교","03","공립","N","","562373","54","479831","46","0","0","","0","1042204","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000881","아주중학교","03","공립","N","","266499","53.5","232038","46.5","0","0","","0","498537","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000882","영파여자중학교","03","사립","N","","283374","63.6","162079","36.4","0","0","","0","445453","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000883","오금중학교","03","공립","N","","258801","55.1","211247","44.9","0","0","","0","470048","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000884","오륜중학교","03","공립","N","","354989","69.2","157973","30.8","0","0","","0","512962","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000885","오주중학교","03","공립","N","","258829","55.3","209301","44.7","0","0","","0","468130","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000886","일신여자중학교","03","사립","N","","288241","65.8","149841","34.2","0","0","","0","438082","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000887","잠신중학교","03","공립","N","","512856","52.8","458235","47.2","0","0","","0","971091","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000888","잠실중학교","03","공립","N","","510752","54","435684","46","0","0","","0","946436","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000889","정신여자중학교","03","사립","N","","823229","100","0","0","0","0","","0","823229","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000890","천일중학교","03","공립","N","","516268","68.5","236916","31.5","0","0","","0","753184","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000891","천호중학교","03","공립","N","","249633","53.7","215046","46.3","0","0","","0","464679","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000892","풍납중학교","03","공립","N","","275481","69.7","119935","30.3","0","0","","0","395416","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000893","풍성중학교","03","공립","N","","238371","55","194854","45","0","0","","0","433225","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000895","한산중학교","03","공립","N","","112674","50","112674","50","0","0","","0","225348","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000896","한영중학교","03","사립","N","","404550","100","0","0","0","0","","0","404550","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000967","강신중학교","03","공립","N","","413918","55.2","335684","44.8","0","0","","0","749602","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000968","경서중학교","03","공립","N","","99064","50","99064","50","0","0","","0","198128","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000970","공항중학교","03","공립","N","","264451","54","225222","46","0","0","","0","489673","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000971","금옥중학교","03","공립","N","","352046","50","352046","50","0","0","","0","704092","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000972","덕원중학교","03","사립","N","","419671","100","0","0","0","0","","0","419671","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000973","등명중학교","03","공립","N","","373460","55.7","297522","44.3","0","0","","0","670982","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000974","등원중학교","03","공립","N","","238880","57.1","179649","42.9","0","0","","0","418529","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000975","등촌중학교","03","사립","N","","176459","50","176459","50","0","0","","0","352918","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000976","마포중학교","03","사립","N","","190495","50","190495","50","0","0","","0","380990","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000977","명덕여자중학교","03","사립","N","","510065","100","0","0","0","0","","0","510065","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000978","목동중학교","03","공립","N","","696945","60.4","456063","39.6","0","0","","0","1153008","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000979","목일중학교","03","공립","N","","785607","71.2","318435","28.8","0","0","","0","1104042","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000980","방원중학교","03","공립","N","","215286","56.7","164310","43.3","0","0","","0","379596","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000981","방화중학교","03","공립","N","","207054","55.1","169029","44.9","0","0","","0","376083","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000982","백석중학교","03","공립","N","","249359","50","249360","50","0","0","","0","498719","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000983","봉영여자중학교","03","사립","N","","2470841","50","2470841","50","0","0","","0","4941682","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000984","삼정중학교","03","공립","N","","527207","82.7","110599","17.3","0","0","","0","637806","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000985","성재중학교","03","공립","N","","234904","55.3","189893","44.7","0","0","","0","424797","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000986","송정중학교","03","공립","N","","244070","50.3","185195","38.2","0","0","","11.5","485215","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000987","신남중학교","03","공립","N","","289303","53.6","250569","46.4","0","0","","0","539872","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000988","신목중학교","03","공립","N","","368761","50","368761","50","0","0","","0","737522","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000989","신서중학교","03","공립","N","","349761","45.6","349763","45.6","0","0","","8.9","767852","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000990","신원중학교","03","공립","N","","261344","70","111796","30","0","0","","0","373140","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000991","신월중학교","03","공립","N","","317683","54.3","267310","45.7","0","0","","0","584993","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000992","신정여자중학교","03","사립","N","","204306","51.1","195436","48.9","0","0","","0","399742","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000993","신화중학교","03","공립","N","","339603","53.9","290235","46.1","0","0","","0","629838","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000994","양강중학교","03","공립","N","","405162","50","405162","50","0","0","","0","810324","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000995","양동중학교","03","공립","N","","421862","56.9","320074","43.1","0","0","","0","741936","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000996","양서중학교","03","공립","N","","217049","52.8","194295","47.2","0","0","","0","411344","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000997","양정중학교","03","사립","N","","258742","53.1","228165","46.9","0","0","","0","486907","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000998","양천중학교","03","공립","N","","200342","50","200342","50","0","0","","0","400684","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000999","염창중학교","03","공립","N","","353383","50","353383","50","0","0","","0","706766","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001000","영도중학교","03","사립","N","","353192","95.3","0","0","0","0","","4.7","370478","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001001","월촌중학교","03","공립","N","","658108","53.2","578538","46.8","0","0","","0","1236646","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001002","화곡중학교","03","사립","N","","158121","50","158121","50","0","0","","0","316242","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001003","화원중학교","03","공립","N","","159158","50","159158","50","0","0","","0","318316","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001165","가산중학교","03","공립","N","","302356","63.7","172601","36.3","0","0","","0","474957","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001166","개봉중학교","03","공립","N","","242990","54.2","205498","45.8","0","0","","0","448488","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001167","개웅중학교","03","공립","N","","310366","55","253770","45","0","0","","0","564136","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001168","고척중학교","03","공립","N","","465139","55","380686","45","0","0","","0","845825","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001169","구로중학교","03","공립","N","","135033","50","135033","50","0","0","","0","270066","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001170","구일중학교","03","공립","N","","253263","50","253262","50","0","0","","0","506525","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001171","난곡중학교","03","공립","N","","260391","66.3","132290","33.7","0","0","","0","392681","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001172","당산서중학교","03","공립","N","","464709","97.6","11485","2.4","0","0","","0","476194","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001173","당산중학교","03","공립","N","","262328","53.4","229195","46.6","0","0","","0","491523","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001174","대림중학교","03","공립","N","","237785","55.5","190413","44.4","0","0","","0.1","428439","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001175","대영중학교","03","공립","N","","311798","57.4","231679","42.6","0","0","","0","543477","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001176","동일중학교","03","사립","N","","274596","53.8","235714","46.2","0","0","","0","510310","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001177","문래중학교","03","공립","N","","367667","59.1","254502","40.9","0","0","","0","622169","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001178","문성중학교","03","공립","N","","247128","61.9","152144","38.1","0","0","","0","399272","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001179","문일중학교","03","사립","N","","208207","50","208207","50","0","0","","0","416414","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001180","세일중학교","03","공립","N","","300888","70.3","127210","29.7","0","0","","0","428098","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001181","시흥중학교","03","공립","N","","326473","52.4","296562","47.6","0","0","","0","623035","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001182","신도림중학교","03","공립","N","","448765","52","413478","48","0","0","","0","862243","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001183","안천중학교","03","공립","N","","231878","54.3","194924","45.7","0","0","","0","426802","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001184","선유중학교","03","공립","N","","301191","67.8","142809","32.2","0","0","","0","444000","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001185","양화중학교","03","공립","N","","197278","45.7","234216","54.3","0","0","","0","431494","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001186","여의도중학교","03","공립","N","","508307","69.1","227224","30.9","0","0","","0","735531","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001187","영남중학교","03","공립","N","","393312","61","251899","39","0","0","","0","645211","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001188","영림중학교","03","공립","N","","556934","100","0","0","0","0","","0","556934","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001189","영서중학교","03","공립","N","","329722","55.5","263892","44.5","0","0","","0","593614","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001190","영원중학교","03","공립","N","","265372","49.2","274221","50.8","0","0","","0","539593","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001191","오남중학교","03","공립","N","","309434","54.5","258280","45.5","0","0","","0","567714","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001192","경인중학교","03","공립","N","","346453","56.9","262268","43.1","0","0","","0","608721","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001193","오류중학교","03","공립","N","","228281","54.6","189822","45.4","0","0","","0","418103","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001194","우신중학교","03","사립","N","","225007","54.3","189252","45.7","0","0","","0","414259","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001195","윤중중학교","03","공립","N","","257941","50.2","256149","49.8","0","0","","0","514090","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001196","한울중학교","03","공립","N","","297997","52.3","272113","47.7","0","0","","0","570110","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001363","경희여자중학교","03","사립","N","","125866","50","125874","50","0","0","","0","251740","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001364","경희중학교","03","사립","N","","250100","53.6","216466","46.4","0","0","","0","466566","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001365","대광중학교","03","사립","N","","250645","70.1","107150","29.9","0","0","","0","357795","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001367","동국대학교사범대학부속중학교","03","사립","N","","229543","61.6","143309","38.4","0","0","","0","372852","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001368","동대문중학교","03","공립","N","","390363","62.8","231500","37.2","0","0","","0","621863","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001369","동원중학교","03","공립","N","","21528","50","21528","50","0","0","","0","43056","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001370","면목중학교","03","공립","N","","500078","100","0","0","0","0","","0","500078","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001371","봉화중학교","03","공립","N","","246156","59.9","164736","40.1","0","0","","0","410892","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001372","상봉중학교","03","공립","N","","368451","55.4","296686","44.6","0","0","","0","665137","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001373","성일중학교","03","공립","N","","246988","72.4","94220","27.6","0","0","","0","341208","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001374","송곡여자중학교","03","사립","N","","57866","50","57874","50","0","0","","0","115740","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001375","숭인중학교","03","공립","N","","171028","50","171028","50","0","0","","0","342056","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001376","신현중학교","03","공립","N","","504647","63.3","292090","36.7","0","0","","0","796737","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001377","영란여자중학교","03","사립","N","","180242","55.2","146489","44.8","0","0","","0","326731","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001378","용마중학교","03","공립","N","","480702","100","0","0","0","0","","0","480702","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001379","원묵중학교","03","공립","N","","442481","55.1","359916","44.9","0","0","","0","802397","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001380","장안중학교","03","공립","N","","260135","56.8","197739","43.2","0","0","","0","457874","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001381","장평중학교","03","공립","N","","422277","66.5","212266","33.5","0","0","","0","634543","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001382","전농중학교","03","공립","N","","276244","55.6","220233","44.4","0","0","","0","496477","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001383","전동중학교","03","공립","N","","126389","50","126389","50","0","0","","0","252778","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001384","전일중학교","03","공립","N","","288341","55.4","232339","44.6","0","0","","0","520680","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001385","정화여자중학교","03","사립","N","","166399","100","0","0","0","0","","0","166399","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001386","중랑중학교","03","공립","N","","291775","64","164424","36","0","0","","0","456199","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001387","중화중학교","03","공립","N","","171722","50","171722","50","0","0","","0","343444","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001388","청량중학교","03","공립","N","","240552","53.7","207615","46.3","0","0","","0","448167","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001389","태릉중학교","03","공립","N","","232650","50","232650","50","0","0","","0","465300","100"
