"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","교육청금액","교육청비율","자치단체금액","자치단체비율","보호자금액","보호자비율","기타금액","기타비율","금액계","비율계"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000716","서일중학교","03","공립","N","","249029","46.9","229344","43.2","52945","10","","0","531318","100"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000717","서초중학교","03","공립","N","","328089","58","237653","42","0","0","","0","565742","100"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000718","세화여자중학교","03","사립","N","","683170","100","0","0","0","0","","0","683170","100"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000719","수서중학교","03","공립","N","","208970","51.8","194680","48.2","0","0","","0","403650","100"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000720","숙명여자중학교","03","사립","N","","285169","53.4","249185","46.6","0","0","","0","534354","100"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000721","신구중학교","03","공립","N","","191745","57.8","140165","42.2","0","0","","0","331910","100"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000722","신동중학교","03","공립","N","","381386","58.7","268214","41.3","0","0","","0","649600","100"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000723","신반포중학교","03","공립","N","","289019","55","236692","45","0","0","","0","525711","100"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000724","신사중학교","03","공립","N","","249655","58.7","162875","38.3","0","0","","3.1","425530","100"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000725","언남중학교","03","공립","N","","222766","57","168230","43","0","0","","0","390996","100"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000726","언북중학교","03","공립","N","","144633","50.3","142762","49.7","0","0","","0","287395","100"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000727","언주중학교","03","공립","N","","206937","50.3","204308","49.7","0","0","","0","411245","100"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000728","역삼중학교","03","공립","N","","443515","65.9","229443","34.1","0","0","","0","672958","100"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000729","영동중학교","03","공립","N","","207132","50","207132","50","0","0","","0","414264","100"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000730","원촌중학교","03","공립","N","","412910","53.9","353618","46.1","0","0","","0","766528","100"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000731","은성중학교","03","사립","N","","171360","57.5","126894","42.5","0","0","","0","298254","100"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000732","이수중학교","03","공립","N","","120684","50","120684","50","0","0","","0","241368","100"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000733","중동중학교","03","사립","N","","181578","50","181578","50","0","0","","0","363156","100"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000734","진선여자중학교","03","사립","N","","201439","50","201440","50","0","0","","0","402879","100"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000735","청담중학교","03","공립","N","","238634","58.9","166216","41.1","0","0","","0","404850","100"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000736","휘문중학교","03","사립","N","","269437","53.8","231528","46.2","0","0","","0","500965","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000856","가락중학교","03","공립","N","","265841","53.9","226962","46.1","0","0","","0","492803","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000857","가원중학교","03","공립","N","","251133","60.8","162203","39.2","0","0","","0","413336","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000858","강일중학교","03","공립","N","","279590","53.6","242127","46.4","0","0","","0","521717","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000859","거원중학교","03","공립","N","","230764","57","174070","43","0","0","","0","404834","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000860","고덕중학교","03","공립","N","","449779","50","392300","43.6","56786","6.3","","0","898865","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000861","동북중학교","03","사립","N","","140853","44.6","140853","44.6","0","0","","10.8","315908","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000862","동신중학교","03","사립","N","","118768","50","47507","20","0","0","","30","237534","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000863","둔촌중학교","03","공립","N","","233818","58.8","163576","41.2","0","0","","0","397394","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000864","명일중학교","03","공립","N","","405702","54.3","340897","45.7","0","0","","0","746599","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000865","문정중학교","03","공립","N","","272769","57.3","203028","42.7","0","0","","0","475797","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000866","방산중학교","03","공립","N","","210379","56","165013","44","0","0","","0","375392","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000867","방이중학교","03","공립","N","","191411","59.7","129407","40.3","0","0","","0","320818","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000868","배명중학교","03","사립","N","","432881","100","0","0","0","0","","0","432881","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000869","배재중학교","03","사립","N","","254443","50","254447","50","0","0","","0","508890","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000870","보성중학교","03","사립","N","","315525","100","0","0","0","0","","0","315525","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000871","보인중학교","03","사립","N","","378294","100","0","0","0","0","","0","378294","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000872","상일중학교","03","사립","N","","175913","55.8","139078","44.2","0","0","","0","314991","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000873","석촌중학교","03","공립","N","","222533","59","154860","41","0","0","","0","377393","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000874","성내중학교","03","공립","N","","333461","64.1","186900","35.9","0","0","","0","520361","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000875","성덕여자중학교","03","사립","N","","118389","50","118389","50","0","0","","0","236778","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000876","세륜중학교","03","공립","N","","236157","51.5","181828","39.6","40879","8.9","","0","458864","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000877","송파중학교","03","공립","N","","537411","70.8","221229","29.2","0","0","","0","758640","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000878","신명중학교","03","공립","N","","388925","73.1","143478","26.9","0","0","","0","532403","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000879","신암중학교","03","공립","N","","2173266","64.6","1191040","35.4","0","0","","0","3364306","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000880","신천중학교","03","공립","N","","658789","69.7","286898","30.3","0","0","","0","945687","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000881","아주중학교","03","공립","N","","442838","100","0","0","0","0","","0","442838","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000882","영파여자중학교","03","사립","N","","253995","64.5","139656","35.5","0","0","","0","393651","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000883","오금중학교","03","공립","N","","117413","50","117413","50","0","0","","0","234826","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000884","오륜중학교","03","공립","N","","219558","50","219558","50","0","0","","0","439116","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000885","오주중학교","03","공립","N","","480560","72.9","178752","27.1","0","0","","0","659312","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000886","일신여자중학교","03","사립","N","","123334","50","74000","30","0","0","","20","246667","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000887","잠신중학교","03","공립","N","","281509","50","281510","50","0","0","","0","563019","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000888","잠실중학교","03","공립","N","","545556","62.2","331652","37.8","0","0","","0","877208","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000889","정신여자중학교","03","사립","N","","731241","99.5","0","0","0","0","","0.5","734575","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000890","천일중학교","03","공립","N","","279869","50.9","229811","41.8","39645","7.2","","0","549325","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000891","천호중학교","03","공립","N","","321880","65.2","171912","34.8","0","0","","0","493792","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000892","풍납중학교","03","공립","N","","268925","77.8","76823","22.2","0","0","","0","345748","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000893","풍성중학교","03","공립","N","","222239","80","55559","20","0","0","","0","277798","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000895","한산중학교","03","공립","N","","217156","60","144970","40","0","0","","0","362126","100"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000896","한영중학교","03","사립","N","","658157","97","0","0","0","0","","3","678514","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000967","강신중학교","03","공립","N","","491557","61.9","302449","38.1","0","0","","0","794006","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000968","경서중학교","03","공립","N","","197665","78.8","53320","21.2","0","0","","0","250985","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000970","공항중학교","03","공립","N","","267973","54.8","221077","45.2","0","0","","0","489050","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000971","금옥중학교","03","공립","N","","292907","50","292907","50","0","0","","0","585814","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000972","덕원중학교","03","사립","N","","232202","50","232202","50","0","0","","0","464404","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000973","등명중학교","03","공립","N","","375463","66.2","192047","33.8","0","0","","0","567510","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000974","등원중학교","03","공립","N","","166942","50","166942","50","0","0","","0","333884","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000975","등촌중학교","03","사립","N","","364342","100","0","0","0","0","","0","364342","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000976","마포중학교","03","사립","N","","189076","51.3","153723","41.7","0","0","","6.9","368371","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000977","명덕여자중학교","03","사립","N","","451515","100","0","0","0","0","","0","451515","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000978","목동중학교","03","공립","N","","522745","54","445443","46","0","0","","0","968188","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000979","목일중학교","03","공립","N","","432416","51.9","400760","48.1","0","0","","0","833176","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000980","방원중학교","03","공립","N","","178821","51.5","168701","48.5","0","0","","0","347522","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000981","방화중학교","03","공립","N","","214121","56","168517","44","0","0","","0","382638","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000982","백석중학교","03","공립","N","","328561","63.5","188722","36.5","0","0","","0","517283","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000983","봉영여자중학교","03","사립","N","","126002","50","126002","50","0","0","","0","252004","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000984","삼정중학교","03","공립","N","","227962","70.1","97055","29.9","0","0","","0","325017","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000985","성재중학교","03","공립","N","","206833","72","80497","28","0","0","","0","287330","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000986","송정중학교","03","공립","N","","344600","76.9","103646","23.1","0","0","","0","448246","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000987","신남중학교","03","공립","N","","290264","51.2","276689","48.8","0","0","","0","566953","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000988","신목중학교","03","공립","N","","545822","55.7","434567","44.3","0","0","","0","980389","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000989","신서중학교","03","공립","N","","657475","70","276720","29.5","0","0","","0.5","939232","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000990","신원중학교","03","공립","N","","175729","50.2","174528","49.8","0","0","","0","350257","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000991","신월중학교","03","공립","N","","336231","57.6","248002","42.4","0","0","","0","584233","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000992","신정여자중학교","03","사립","N","","393397","100","0","0","0","0","","0","393397","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000993","신화중학교","03","공립","N","","342680","58.5","243494","41.5","0","0","","0","586174","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000994","양강중학교","03","공립","N","","687143","100","0","0","0","0","","0","687143","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000995","양동중학교","03","공립","N","","407980","62.6","243996","37.4","0","0","","0","651976","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000996","양서중학교","03","공립","N","","233698","53.5","203428","46.5","0","0","","0","437126","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000997","양정중학교","03","사립","N","","418497","100","0","0","0","0","","0","418497","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010000998","양천중학교","03","공립","N","","323104","56.5","248667","43.5","0","0","","0","571771","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010000999","염창중학교","03","공립","N","","334770","53.1","295862","46.9","0","0","","0","630632","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001000","영도중학교","03","사립","N","","152192","50","152193","50","0","0","","0","304385","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001001","월촌중학교","03","공립","N","","571643","52.7","513868","47.3","0","0","","0","1085511","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001002","화곡중학교","03","사립","N","","251364","54.8","207468","45.2","0","0","","0","458832","100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001003","화원중학교","03","공립","N","","110927","50.2","110097","49.8","0","0","","0","221024","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001165","가산중학교","03","공립","N","","236295","97.7","5463","2.3","0","0","","0","241758","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001166","개봉중학교","03","공립","N","","202923","56.2","158356","43.8","0","0","","0","361279","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001167","개웅중학교","03","공립","N","","389623","73.3","141666","26.7","0","0","","0","531289","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001168","고척중학교","03","공립","N","","629767","74.9","211288","25.1","0","0","","0","841055","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001169","구로중학교","03","공립","N","","288401","63.4","166402","36.6","0","0","","0","454803","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001170","구일중학교","03","공립","N","","191706","61.6","119440","38.4","0","0","","0","311146","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001171","난곡중학교","03","공립","N","","207394","58.5","147387","41.5","0","0","","0","354781","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001172","당산서중학교","03","공립","N","","282988","57.9","206069","42.1","0","0","","0","489057","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001173","당산중학교","03","공립","N","","257457","62.7","153306","37.3","0","0","","0","410763","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001174","대림중학교","03","공립","N","","121310","53.2","106645","46.8","0","0","","0","227955","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001175","대영중학교","03","공립","N","","499528","58.7","350883","41.3","0","0","","0","850411","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001176","동일중학교","03","사립","N","","242290","54.4","203014","45.6","0","0","","0","445304","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001177","문래중학교","03","공립","N","","426460","71","174343","29","0","0","","0","600803","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001178","문성중학교","03","공립","N","","288443","77.5","83674","22.5","0","0","","0","372117","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001179","문일중학교","03","사립","N","","115350","50","115350","50","0","0","","0","230700","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001180","세일중학교","03","공립","N","","198830","55.5","159353","44.5","0","0","","0","358183","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001181","시흥중학교","03","공립","N","","386609","63.4","223646","36.6","0","0","","0","610255","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001182","신도림중학교","03","공립","N","","406745","54.6","337915","45.4","0","0","","0","744660","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001183","안천중학교","03","공립","N","","182881","50.9","176352","49.1","0","0","","0","359233","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001184","선유중학교","03","공립","Y","","","","","","","","","","",""
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001185","양화중학교","03","공립","N","","392417","68.7","175718","30.8","0","0","","0.6","571339","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001186","여의도중학교","03","공립","N","","400931","61.5","251350","38.5","0","0","","0","652281","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001187","영남중학교","03","공립","N","","333458","60.3","219300","39.7","0","0","","0","552758","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001188","영림중학교","03","공립","N","","297259","56.7","226555","43.3","0","0","","0","523814","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001189","영서중학교","03","공립","N","","361604","60.2","239421","39.8","0","0","","0","601025","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001190","영원중학교","03","공립","N","","323209","56.1","205775","35.7","0","0","","8.1","575654","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001191","오남중학교","03","공립","N","","346301","60.6","224981","39.4","0","0","","0","571282","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001192","경인중학교","03","공립","N","","386536","60.1","256756","39.9","0","0","","0","643292","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001193","오류중학교","03","공립","N","","256950","69.5","112643","30.5","0","0","","0","369593","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001194","우신중학교","03","사립","N","","278091","73.2","102046","26.8","0","0","","0","380137","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001195","윤중중학교","03","공립","N","","263448","60.5","172118","39.5","0","0","","0","435566","100"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001196","한울중학교","03","공립","N","","294924","57.1","221756","42.9","0","0","","0","516680","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001363","경희여자중학교","03","사립","N","","190760","55.5","147584","42.9","0","0","","1.5","343632","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001364","경희중학교","03","사립","N","","171318","50.5","167833","49.5","0","0","","0","339151","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001365","대광중학교","03","사립","N","","176994","55.7","140931","44.3","0","0","","0","317925","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001367","동국대학교사범대학부속중학교","03","사립","N","","221633","55.6","177040","44.4","0","0","","0","398673","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001368","동대문중학교","03","공립","N","","322397","59.5","219705","40.5","0","0","","0","542102","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001369","동원중학교","03","공립","N","","267602","56.7","204315","43.3","0","0","","0","471917","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001370","면목중학교","03","공립","N","","494322","100","0","0","0","0","","0","494322","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001371","봉화중학교","03","공립","N","","106239","50","106239","50","0","0","","0","212478","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001372","상봉중학교","03","공립","N","","283067","51.2","269987","48.8","0","0","","0","553054","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001373","성일중학교","03","공립","N","","221558","59.3","152263","40.7","0","0","","0","373821","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001374","송곡여자중학교","03","사립","N","","51942","50","51942","50","0","0","","0","103884","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001375","숭인중학교","03","공립","N","","144341","50","144341","50","0","0","","0","288682","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001376","신현중학교","03","공립","N","","466197","71","190484","29","0","0","","0","656681","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001377","영란여자중학교","03","사립","N","","182205","55.4","146455","44.6","0","0","","0","328660","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001378","용마중학교","03","공립","N","","245441","50","245441","50","0","0","","0","490882","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001379","원묵중학교","03","공립","N","","431960","52.1","397084","47.9","0","0","","0","829044","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001380","장안중학교","03","공립","N","","297160","67.8","139514","31.8","0","0","","0.4","438210","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001381","장평중학교","03","공립","N","","348623","58.2","250008","41.8","0","0","","0","598631","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001382","전농중학교","03","공립","N","","340979","73.5","123063","26.5","0","0","","0","464042","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001383","전동중학교","03","공립","N","","229339","54.3","193250","45.7","0","0","","0","422589","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001384","전일중학교","03","공립","N","","271425","59.9","181515","40.1","0","0","","0","452940","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001385","정화여자중학교","03","사립","N","","147114","100","0","0","0","0","","0","147114","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001386","중랑중학교","03","공립","N","","208281","65.5","109573","34.5","0","0","","0","317854","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001387","중화중학교","03","공립","N","","290845","60.4","190435","39.6","0","0","","0","481280","100"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001388","청량중학교","03","공립","N","","239724","56","188316","44","0","0","","0","428040","100"
